#{"t_start": 1775304198.0324364, "env_id": "None"}
r,l,t
183.65173,51,2.816113
59.448643,51,2.816196
125.22148,51,2.816221
56.922615,51,2.81624
87.66655,51,2.816257
-54.150852,51,2.816272
88.184456,65,2.903597
150.53114,69,2.930043
79.58633,51,3.139114
-103.35427,51,3.139177
121.17422,51,3.139189
-61.199898,51,3.139197
51.599403,51,3.139204
45.972813,51,3.13921
-132.4152,52,3.238198
-122.509964,52,3.26255
90.78337,51,3.472452
72.91781,51,3.472507
81.272354,51,3.472519
66.302185,51,3.472527
92.882416,57,3.512444
146.55678,69,3.592921
154.41652,62,3.671538
32.484577,69,3.688435
85.65316,51,3.808417
-130.5607,51,3.808472
177.24373,51,3.808484
291.00385,51,3.808492
200.06053,51,3.852187
78.366806,51,3.927285
244.56058,65,4.096874
125.85601,51,4.141811
107.370094,51,4.141893
172.49724,51,4.141924
-88.31632,51,4.141945
283.07495,74,4.17387
-42.990734,51,4.180531
-71.09547,51,4.258936
-122.006454,51,4.461413
161.20692,51,4.461467
173.90167,51,4.461481
-5.54107,51,4.461492
170.27113,51,4.492849
239.45569,51,4.499739
-181.809,65,4.508324
-32.59978,51,4.582686
83.75181,51,4.794068
-63.447506,51,4.79412
197.24985,51,4.79413
85.40671,51,4.794138
-111.88493,51,4.825822
49.058468,51,4.832415
-57.692425,51,4.841131
-36.78627,51,4.909294
166.11821,51,5.126735
99.18841,51,5.126791
70.42209,51,5.126804
-88.91233,51,5.126813
156.56448,51,5.155028
152.91216,51,5.160918
133.95363,51,5.169289
105.563446,51,5.243281
143.47743,51,5.475078
182.66818,51,5.475131
129.92815,51,5.475142
-115.007355,51,5.512742
83.07842,51,5.51957
296.29575,67,5.578192
-137.27374,51,5.591341
314.9358,65,5.598439
123.126785,51,5.809116
83.07214,51,5.809171
244.2691,51,5.809182
203.40546,51,5.847226
-136.90642,51,5.855995
76.899086,51,5.918188
109.02521,51,5.935929
386.50537,56,5.960435
233.20677,51,6.14294
-5.810669,51,6.143
-180.32346,54,6.1609
52.685375,51,6.181328
138.34578,51,6.187854
77.59635,51,6.247573
48.71797,51,6.264501
135.60623,51,6.286442
-133.49207,51,6.465411
-157.97389,53,6.477046
63.689274,51,6.500675
138.06303,60,6.563129
56.23774,51,6.609831
148.06093,72,6.616903
-169.65358,56,6.616961
-184.04471,51,6.795214
-97.44005,51,6.808033
-226.31715,89,6.814112
133.06018,51,6.834243
49.455757,51,6.901553
132.04198,51,6.94364
-124.05403,51,6.952209
85.359085,56,6.98461
-190.4784,51,7.1667
-45.07585,51,7.172538
225.47643,59,7.204474
225.77235,62,7.268032
46.94422,57,7.301504
97.04606,51,7.308773
-132.81871,51,7.315067
184.82329,51,7.350458
69.01831,51,7.511624
62.702,51,7.540208
-195.9243,61,7.56615
-90.302795,51,7.59363
89.189186,51,7.621226
119.90742,51,7.626583
199.28601,51,7.632605
-68.590004,51,7.660173
-161.58374,51,7.79456
60.110558,51,7.819769
-110.45066,51,7.865722
-86.52197,51,7.890875
69.8481,51,7.896692
65.8181,62,7.896741
-86.50494,51,7.902507
53.92522,65,7.993309
233.96455,51,8.047749
-108.040955,51,8.077444
101.09759,51,8.149086
117.907265,51,8.154921
150.56056,51,8.154967
-66.80411,51,8.161347
-170.53604,73,8.250237
-122.01889,52,8.27874
236.48889,51,8.34323
62.883472,51,8.374996
168.33847,51,8.460716
109.73683,51,8.46674
204.3531,51,8.473427
31.459352,51,8.570604
88.55674,51,8.603366
101.507225,51,8.6661
251.17557,51,8.696063
-281.17697,91,8.723613
133.03993,51,8.790481
63.232025,51,8.796727
131.66078,51,8.80401
-75.263145,51,8.902503
68.56791,51,9.00821
121.53626,51,9.04868
334.54797,69,9.068845
229.96695,51,9.075818
-52.414635,51,9.153358
70.6369,51,9.160424
57.2698,51,9.168104
-32.883152,51,9.275262
36.736877,51,9.378078
51.466675,51,9.413555
84.20512,51,9.434005
107.43455,57,9.483406
71.26164,51,9.522334
-23.744688,51,9.532296
230.03418,51,9.540998
-17.52838,51,9.663797
203.60959,51,9.777963
-42.16044,51,9.809991
82.64624,51,9.833156
-135.12569,51,9.878828
-78.67946,51,9.906361
78.51141,51,9.915101
124.05573,51,9.925548
120.54394,51,10.029259
-152.9383,51,10.142081
-164.84679,51,10.181834
135.8983,51,10.204374
70.35738,51,10.261408
-49.039078,51,10.292695
200.30234,51,10.304985
146.38579,51,10.410341
-194.51637,69,10.424247
279.39798,51,10.517699
17.49439,51,10.555302
-77.62861,51,10.575381
78.49984,51,10.626917
-126.97604,51,10.656606
252.0394,51,10.775855
186.72858,51,10.788069
-194.39685,76,10.835861
-88.835266,51,10.872617
119.54995,51,10.905736
-143.39226,51,10.926435
122.030396,51,10.967176
56.31117,51,10.993133
-122.899994,51,11.102534
74.69898,51,11.115193
12.910929,51,11.169137
109.86889,51,11.202325
-36.63002,51,11.236632
9.646653,51,11.256339
115.32956,51,11.323972
227.61166,57,11.336648
109.51861,51,11.434245
-179.29883,51,11.446924
67.74224,51,11.53138
155.1893,51,11.570778
115.64936,51,11.594245
-211.83226,66,11.606224
-153.48042,51,11.664336
196.05887,51,11.679825
272.81888,51,11.78355
-115.16263,51,11.795774
133.46739,51,11.884834
71.84311,51,11.917542
-119.887535,51,11.938468
70.293945,51,11.952393
18.482954,54,12.053726
179.30817,51,12.144943
236.4962,61,12.197009
-251.96913,79,12.203792
108.58163,51,12.23083
59.941326,51,12.267647
59.73317,51,12.288337
42.406464,51,12.300159
69.159584,51,12.392019
81.8796,51,12.479486
52.60499,51,12.537503
-137.76514,51,12.544519
-18.65419,51,12.607152
-127.44179,51,12.626402
108.40641,53,12.656307
-90.5074,51,12.82334
64.83235,93,12.852005
40.65786,51,12.879632
256.4605,51,12.96475
-15.444135,51,12.990431
118.283554,59,12.996726
-137.0588,51,13.165354
422.04913,96,13.184548
68.72001,51,13.191167
-88.959465,51,13.214931
72.95001,51,13.290073
101.64004,51,13.318109
-139.78154,51,13.324349
542.2216,150,13.37975
191.28156,51,13.49339
73.958786,51,13.516811
95.496254,51,13.523049
-26.365366,51,13.548573
162.377,51,13.633561
167.6331,51,13.663298
227.37248,51,13.712761
149.8813,51,13.820298
276.818,80,13.842205
160.82246,51,13.842296
-167.30977,51,13.881299
318.3569,58,13.903832
189.8354,51,13.978563
-67.7413,51,14.014716
102.336945,51,14.071174
188.34409,51,14.20817
142.13617,51,14.208235
196.8128,59,14.248289
-129.42937,51,14.248394
67.11941,51,14.269779
-80.235374,51,14.338616
-105.579544,51,14.372448
260.02585,68,14.534834
117.75527,51,14.558275
256.48663,51,14.594058
86.42511,51,14.594127
-90.85965,51,14.613532
-28.965252,51,14.681384
208.63765,69,14.681446
264.2226,55,14.737267
123.71628,51,14.876123
-144.70222,51,14.89617
66.614815,51,14.928524
-100.52236,51,14.945775
85.11756,51,15.014719
30.91544,51,15.014788
-273.90594,71,15.062618
-39.868732,51,15.075909
204.59862,51,15.210457
-172.6461,51,15.229295
111.64332,51,15.26813
137.11803,51,15.287728
-43.415974,51,15.34997
107.65828,51,15.350026
140.61003,51,15.396273
71.10771,51,15.409735
-84.06609,51,15.537784
138.43738,51,15.555923
0.6046789,51,15.58988
-192.83356,53,15.625606
75.614555,51,15.681627
236.42355,54,15.700391
80.35449,51,15.725527
70.89559,51,15.737778
95.86693,51,15.865826
-65.489395,51,15.886133
-93.191025,51,15.917024
-109.47543,51,15.948213
44.591755,51,16.004662
45.09827,51,16.048864
220.79033,51,16.061806
133.1736,51,16.197443
174.44316,51,16.215517
-208.07864,51,16.247577
100.54995,51,16.285115
86.96436,51,16.340203
574.3921,127,16.522392
-213.79796,75,16.556056
165.5629,51,16.556117
-48.237743,51,16.620673
-340.76297,91,16.647192
-70.7429,51,16.675018
7.074136,77,16.709448
-86.981964,51,16.855469
143.01431,51,16.89145
91.97678,51,16.89151
262.19553,51,16.960841
97.705925,51,17.016894
-29.065208,51,17.051688
145.69118,72,17.141015
18.284208,51,17.215208
266.0672,51,17.246745
62.924103,51,17.246811
190.53944,148,17.246824
24.884136,51,17.302731
225.88911,51,17.355584
88.544106,51,17.386809
96.683334,51,17.463159
-79.682106,51,17.528926
235.0299,51,17.561625
237.94756,51,17.561708
-9.798507,51,17.561737
75.88061,51,17.683354
269.85483,63,17.709561
-65.33545,51,17.792902
176.3298,51,17.869605
-138.13498,51,17.901717
-98.16883,51,17.901783
178.89494,51,17.901796
-322.27646,92,17.989078
192.57285,51,18.018572
156.81299,51,18.042238
73.933105,51,18.233049
18.85658,51,18.233124
58.93411,51,18.233141
-317.94775,73,18.272796
88.66438,51,18.317308
110.54533,51,18.353695
441.84937,77,18.376509
58.367878,51,18.383814
65.38589,51,18.574506
-153.87067,55,18.598699
96.436935,51,18.611234
244.84286,61,18.63748
146.83978,51,18.656182
207.70598,51,18.687151
34.906612,51,18.706638
143.01344,51,18.713283
-90.44115,51,18.927644
85.6526,52,19.002766
-63.912346,51,19.014202
103.23386,51,19.154255
141.59566,68,19.195944
151.52824,72,19.276402
214.16893,51,19.356091
97.39559,51,19.385082
-71.52263,51,19.394611
50.56368,51,19.530908
-521.44745,125,19.589303
317.3584,51,19.692265
-446.2577,132,19.699857
88.33743,51,19.727666
-61.098347,51,19.734977
287.98474,74,19.768582
466.50305,106,19.920033
68.12967,51,19.935748
207.9123,51,20.018572
56.421913,51,20.121927
-144.1994,51,20.129725
82.78447,51,20.161061
115.836395,58,20.251379
-175.16515,64,20.259498
74.32288,51,20.315017
228.20732,57,20.344377
149.87093,51,20.375868
123.2891,51,20.47736
69.928696,55,20.509029
88.571106,51,20.509125
240.01038,51,20.597092
-62.57026,51,20.603508
66.25076,51,20.685449
422.19864,57,20.699381
307.44,51,20.719536
66.03482,52,20.823288
50.541943,51,20.853397
189.26161,55,20.880243
94.48399,51,20.95206
82.49949,51,21.026071
57.651993,51,21.061092
163.20538,65,21.130047
14.60294,52,21.173439
83.35177,51,21.193162
329.09518,91,21.207713
93.05102,51,21.221348
90.93003,51,21.290151
70.86268,51,21.37522
-92.11364,51,21.408058
-135.27072,51,21.481915
65.1513,51,21.520307
-66.970276,51,21.539787
161.02405,51,21.55579
78.21947,51,21.570115
222.42104,51,21.633162
210.7174,55,21.762733
269.38382,63,21.783191
-225.73053,51,21.808742
89.87015,51,21.850347
59.585793,51,21.868627
232.7028,51,21.879554
321.9837,51,21.893856
33.574528,51,21.953194
-102.49283,51,22.086639
119.08124,51,22.105174
263.7324,51,22.127559
103.46728,51,22.192083
215.743,51,22.218274
-80.36537,51,22.234027
39.106724,51,22.32998
-259.83405,75,22.411608
124.73815,51,22.455806
64.39958,51,22.470873
226.00645,51,22.495632
129.69646,51,22.531275
-106.7679,51,22.560777
292.17944,51,22.630309
91.46321,51,22.716028
186.02263,83,22.738899
69.42672,51,22.771765
196.34238,51,22.792872
-65.83713,51,22.822316
81.76389,51,22.849484
481.44376,79,22.9014
158.89674,51,22.910583
191.53586,51,22.985469
-101.368805,51,23.058002
-115.99705,51,23.088704
13.922074,65,23.109222
68.694145,51,23.114737
55.470592,51,23.163663
66.177444,51,23.17432
-317.4063,95,23.230619
212.82535,51,23.245287
112.23961,51,23.357961
34.112965,57,23.358041
240.90607,51,23.382618
102.169464,51,23.391177
-139.11407,51,23.450652
59.04425,51,23.4605
121.615234,51,23.522046
121.858475,51,23.53753
182.23836,51,23.654089
-158.78001,51,23.654143
96.3241,51,23.677866
70.82283,51,23.684816
-133.64326,51,23.759136
128.18297,51,23.843966
277.3386,70,23.863174
99.705315,51,23.971087
98.42651,51,23.971139
343.01236,75,23.976402
86.98115,51,23.99504
27.733057,55,24.02542
269.63953,51,24.075712
41.12838,51,24.156391
124.89247,60,24.226246
89.63674,51,24.270546
-112.0192,51,24.276258
206.9329,66,24.359789
132.68011,51,24.37203
153.77777,73,24.420936
71.49905,51,24.454524
405.9218,82,24.502631
98.802124,51,24.520063
-74.3009,51,24.573911
282.73492,51,24.580793
196.4224,51,24.657789
53.645477,51,24.668834
-57.93801,51,24.716171
210.09512,51,24.743396
-100.49168,51,24.789901
25.888422,51,24.853672
12.971356,56,24.89135
93.07464,51,24.942739
212.2978,51,24.954712
153.59973,51,25.010193
-222.70493,51,25.042424
-385.01596,109,25.169104
144.4847,51,25.175622
77.33783,63,25.182859
86.565956,51,25.215069
205.10693,55,25.3167
184.08586,51,25.350962
-96.46256,51,25.384656
348.3359,79,25.472636
72.943954,51,25.522416
-1.2756,51,25.53213
141.58807,51,25.539649
160.69751,51,25.576572
-159.38103,51,25.724861
104.93216,51,25.760463
16.48018,63,25.782445
235.84306,51,25.850487
200.2295,51,25.898197
42.67095,51,25.905641
114.91636,51,25.912414
63.3383,51,25.942029
73.93684,51,26.067713
39.533855,51,26.098614
-35.329853,51,26.110564
-119.52312,51,26.168847
-106.32378,51,26.209817
126.445946,51,26.215171
237.18452,51,26.221479
86.07756,51,26.251926
-156.04817,51,26.370523
-62.89721,51,26.415572
187.98885,51,26.470712
242.1444,69,26.511428
49.277397,51,26.516925
258.5029,51,26.522803
72.657585,51,26.528751
-114.80146,51,26.555426
-121.19673,51,26.662602
203.40613,51,26.703987
160.8659,51,26.761537
65.08022,51,26.791186
199.84592,51,26.800265
0.8724886,51,26.812048
30.575855,53,26.818745
-123.56453,51,26.840019
83.54986,51,26.98524
152.1534,51,27.046996
203.11278,71,27.065494
123.51603,51,27.082751
79.44323,51,27.089232
-57.372505,51,27.100303
127.28495,51,27.134574
119.71565,55,27.134633
282.56656,51,27.283885
189.50269,53,27.34798
-159.91072,51,27.352968
-150.76697,51,27.373686
254.95631,51,27.384932
293.86267,55,27.39072
116.20222,51,27.413938
-85.062546,51,27.413985
102.84677,51,27.551855
97.10159,51,27.613728
112.56847,51,27.638272
87.63959,51,27.647795
112.12301,51,27.65357
-184.4738,62,27.671199
72.02846,51,27.676786
321.89548,52,27.834892
64.27016,51,27.921092
103.47721,51,27.933252
136.99242,51,27.939683
106.876366,58,27.939736
-148.67805,51,27.958776
139.08032,51,27.965574
205.2389,105,27.982954
125.913345,66,28.232684
65.06549,51,28.253983
-114.83814,51,28.260508
81.61581,51,28.260574
292.00778,51,28.277247
151.44731,51,28.285242
134.13033,51,28.303335
57.44468,65,28.32918
-110.32005,51,28.554877
46.313972,51,28.572368
-83.601746,51,28.578482
-46.28435,51,28.578532
180.07114,51,28.593811
114.99647,51,28.598783
31.197624,53,28.623919
204.49437,54,28.650295
-110.01318,51,28.821536
185.8149,51,28.836008
134.93073,51,28.843315
82.82235,51,28.843361
-114.637054,51,28.858681
-80.100624,51,28.863184
-150.73134,51,28.88792
-60.756744,51,28.912731
-136.08913,51,30.525409
162.18369,51,30.539388
-189.88309,51,30.545817
90.88581,51,30.545879
143.465,51,30.5645
-29.018051,51,30.60887
186.22353,51,30.657017
433.2809,94,30.910521
67.51725,51,30.910577
94.44166,51,30.933347
64.97188,51,30.94253
171.11339,51,30.942621
172.50623,51,30.96596
-96.32026,51,31.007387
-158.80344,61,31.094761
74.63433,51,31.226238
76.89654,51,31.243869
-48.601677,51,31.249192
56.2215,51,31.249243
224.3458,58,31.265456
-127.14803,51,31.265508
224.44084,51,31.300072
36.05164,68,31.486214
104.00834,51,31.520855
70.83598,51,31.538218
189.0383,51,31.544486
123.56277,56,31.59582
137.60709,51,31.602044
205.46503,64,31.644545
301.69806,75,31.692855
-227.06737,52,31.836147
31.543842,51,31.848544
-75.813324,51,31.854857
-161.25201,51,31.905937
126.09692,69,31.90602
-103.39486,51,31.911885
-91.07158,51,31.952483
56.15094,51,31.9999
-120.900185,51,32.129485
129.11026,51,32.13863
-70.940475,51,32.143397
21.366987,51,32.182616
76.72462,51,32.182666
154.52483,51,32.188181
90.92106,51,32.224154
67.68223,51,32.264652
-36.913834,51,32.377841
32.389584,51,32.395355
177.09253,52,32.395401
-11.361297,51,32.437719
25.206373,52,32.442757
45.800076,65,32.514177
61.156586,51,32.520007
133.16908,69,32.564508
210.93156,51,32.633041
73.9694,51,32.648582
71.45105,51,32.648637
-118.468834,51,32.685821
5.942738,51,32.756483
164.22012,51,32.760528
106.17824,51,32.806402
-107.43653,51,32.873463
-32.659157,51,32.88878
229.89168,51,32.888826
93.5968,51,32.93018
-74.95563,51,33.002987
68.04868,51,33.008324
475.41614,120,33.021388
114.50598,51,33.057406
61.91658,51,33.12911
188.40031,51,33.143545
-199.6308,59,33.179691
178.16049,51,33.179735
127.102234,51,33.250744
-15.980579,51,33.273201
127.580635,51,33.305236
349.0293,63,33.31411
180.04991,51,33.367955
-122.72409,51,33.38091
93.13947,51,33.435554
113.66561,51,33.553649
-83.24613,51,33.576816
163.27151,51,33.612927
-41.96442,51,33.623162
561.9343,92,33.692903
110.10934,51,33.702814
136.87392,51,33.743537
78.47422,65,33.759072
181.11888,51,33.815845
175.67946,51,33.835769
63.528305,51,33.874397
63.20735,51,33.885814
104.44355,51,33.945393
146.98979,51,33.958281
-36.610104,51,33.99852
94.43383,51,34.01416
85.159996,51,34.074056
189.54536,51,34.095655
75.94252,51,34.128411
91.88728,51,34.138207
-208.92479,53,34.210039
-106.628265,51,34.247187
81.552246,53,34.272301
25.550383,51,34.320024
-66.02463,51,34.338403
-45.930927,51,34.371317
230.38025,51,34.380788
276.75015,51,34.440351
75.976746,51,34.476065
413.09003,111,34.482781
165.10448,51,34.499918
2.0252118,51,34.546566
-58.50397,51,34.564017
68.43325,51,34.607216
110.7441,59,34.636512
164.96574,51,34.67926
149.9764,51,34.717713
172.45616,51,34.722815
135.5151,51,34.788071
248.79286,63,34.796546
104.487305,51,34.806606
160.49106,51,34.849206
102.41904,51,34.879037
-57.065002,51,34.927798
100.25328,51,34.979711
-144.54965,54,34.991077
45.348988,51,35.053015
145.79642,51,35.066889
96.76536,51,35.076173
-95.05269,51,35.118601
-63.460358,51,35.147078
159.63272,51,35.193145
66.16863,51,35.240074
182.6003,51,35.308614
195.27791,51,35.318506
119.83496,75,35.369162
56.326225,51,35.375435
-217.9112,63,35.393738
77.81701,51,35.465089
99.37291,51,35.514819
77.95624,51,35.599637
69.8078,61,35.67325
67.70624,51,35.673308
174.2859,51,35.678724
212.84789,97,35.68372
-142.1765,51,35.695168
-103.6832,51,35.819289
40.589653,64,35.841542
64.84685,51,35.893831
268.6179,51,35.954225
129.14746,51,35.954272
295.0979,51,35.973324
26.842878,64,36.028196
-29.71034,51,36.081264
284.0851,76,36.088573
278.1048,54,36.126796
77.02609,51,36.170615
73.50234,51,36.242879
110.9955,51,36.242936
198.56325,51,36.333348
179.57587,51,36.438599
179.83698,61,36.457507
261.055,64,36.48499
210.00534,51,36.485047
-108.97133,51,36.565249
-46.35467,51,36.565306
87.152466,51,36.66314
723.58,127,36.75755
-31.993736,51,36.775879
241.98395,51,36.796303
141.12936,51,36.825683
72.23286,51,36.825772
-75.712746,51,36.897557
72.16082,51,36.897623
88.75911,52,36.989167
76.2465,51,37.061779
-103.625084,51,37.080041
-97.524666,51,37.123095
-171.36433,54,37.14011
182.2303,51,37.189716
297.8989,51,37.189764
159.826,72,37.21796
263.54166,51,37.275428
-98.203606,51,37.341055
-47.23783,51,37.355985
-98.731575,51,37.390867
56.9602,51,37.405459
45.723267,51,37.459925
57.00567,51,37.493026
83.29892,51,37.547517
92.64077,51,37.608891
331.9574,81,37.613502
71.606445,51,37.65596
-104.47118,51,37.671063
-150.23308,69,37.709225
151.34131,51,37.715041
178.76543,51,37.739161
250.984,51,37.793392
221.50557,51,37.858749
-64.05153,51,37.863449
-52.21397,51,37.908914
-144.8894,51,37.961804
61.42682,51,37.9667
197.86208,51,37.994415
162.24092,51,38.049252
66.06264,51,38.111958
84.780525,51,38.117865
222.57489,51,38.158876
119.0516,51,38.207616
81.158875,51,38.213171
78.25318,51,38.236839
872.8438,127,38.293642
266.9077,51,38.293687
129.96735,51,38.354389
170.48366,51,38.359888
204.97629,52,38.406676
-68.29718,51,38.454609
156.52802,51,38.459355
60.161674,51,38.480301
-83.659164,51,38.532196
-53.53649,51,38.532242
149.69109,51,38.589952
181.28012,51,38.594995
241.29404,51,38.642499
-27.553192,51,38.690084
-162.69159,51,38.693651
55.665154,51,38.715356
215.36874,59,38.795566
158.48056,51,38.819299
101.37541,51,38.824345
127.11439,51,38.871104
144.23949,51,38.918285
53.638294,51,38.937485
187.03732,91,38.937528
-191.62563,56,39.044924
-27.931877,51,39.044987
96.00826,59,39.089554
-144.32407,51,39.099496
111.42341,51,39.151451
258.9058,51,39.17603
-176.7759,56,39.201426
153.38435,51,39.287917
132.41107,55,39.309531
67.79748,51,39.334121
188.99069,51,39.3429
108.846596,51,39.394482
209.30077,51,39.415573
154.28177,51,39.438159
202.3884,168,39.456473
128.21436,51,39.530275
-86.04019,51,39.551656
281.458,51,39.577512
50.149323,51,39.587672
69.51872,51,39.641092
-55.90732,51,39.666855
-116.05109,51,39.691896
-97.232185,51,39.713009
-108.87925,51,39.780743
-46.86095,51,39.799852
210.56238,51,39.822907
-161.45143,51,39.831151
104.921425,51,39.902011
55.65824,59,39.916969
138.24356,51,39.926095
-72.23181,51,39.944861
-121.01759,51,40.016364
91.951866,51,40.03436
-37.700966,51,40.058256
96.7805,51,40.068304
117.70588,51,40.144112
383.3453,51,40.157613
104.74199,58,40.199326
43.056232,56,40.208339
168.52495,51,40.253689
253.2589,51,40.295396
70.38051,51,40.306207
146.99408,51,40.377462
-72.51148,51,40.39285
58.69605,51,40.434749
93.31726,51,40.444841
769.36,89,40.449476
108.0369,51,40.488498
69.943405,51,40.53147
96.76627,51,40.542088
157.26788,51,40.613503
93.915085,51,40.627297
130.82513,51,40.674828
155.36693,51,40.67978
-63.947495,51,40.720791
-130.3273,51,40.764483
67.144424,51,40.777886
202.79826,51,40.851383
210.08403,91,40.856712
213.32112,53,40.875384
142.8612,51,40.918559
-194.60558,51,40.923831
154.36945,51,40.962687
146.38934,51,41.003219
-58.47016,51,41.012322
203.13766,51,41.086333
167.62573,51,41.110389
126.509796,55,41.110433
-132.55045,51,41.153528
-152.10794,51,41.159281
-69.539116,51,41.202634
104.05216,52,41.255667
235.09811,67,41.319203
83.56867,51,41.350192
-91.85445,51,41.350239
-148.93613,51,41.398181
106.808815,67,41.404147
-51.27858,51,41.442604
-83.22242,51,41.500092
326.6631,85,41.562579
-58.234646,51,41.567455
85.67063,51,41.599424
91.05744,51,41.599471
190.35046,51,41.686773
175.0853,51,41.696456
189.42384,51,41.752864
-157.26904,51,41.833844
115.69985,51,41.906455
193.75073,54,41.921083
-151.48976,51,41.950804
-81.53565,51,42.005691
-155.62209,51,42.010771
147.28539,51,42.056072
-0.51294667,51,42.119331
222.46346,51,42.182662
-138.00066,51,42.19433
233.05508,97,42.194382
159.58075,51,42.217107
70.702286,51,42.268525
223.95541,51,42.311339
-133.02385,51,42.428512
35.026833,51,42.438195
329.9996,51,42.43826
65.52939,51,42.472708
-291.09503,92,42.488286
130.04332,51,42.566448
34.491573,51,42.62943
39.22683,51,42.766384
-142.70164,51,42.777842
-82.28962,51,42.777893
-135.80692,51,42.803268
85.046844,123,42.80987
135.7927,51,42.809916
259.4252,51,42.855742
-72.23753,51,42.898925
168.29555,51,43.038339
-152.98027,51,43.061306
94.48908,51,43.065518
-25.673758,51,43.109857
44.75056,51,43.155489
244.31383,78,43.201516
-296.10382,89,43.216211
362.58377,90,43.230043
145.8557,51,43.283389
112.538956,51,43.305725
67.756935,51,43.311139
-174.06734,51,43.352009
-178.3511,51,43.394726
-67.53207,51,43.435393
-125.88859,51,43.449232
116.548904,51,43.462711
22.530006,51,43.516941
182.64633,51,43.539725
286.83655,51,43.545004
-48.47834,51,43.589296
88.412895,51,43.628743
-25.782064,51,43.672538
167.28915,51,43.689016
-79.206505,51,43.704242
69.80673,51,43.7586
117.82999,52,43.784265
-212.39508,51,43.78431
-69.42518,51,43.824315
192.17943,51,43.869892
17.875725,51,43.90958
38.630444,51,43.92504
-40.090893,51,43.938267
30.90756,51,43.993726
52.0165,51,44.020835
64.5918,51,44.020881
213.87787,55,44.083011
48.101128,51,44.106676
82.56472,51,44.147251
8.288729,51,44.176626
-182.20245,62,44.214407
208.37207,55,44.248927
213.11299,51,44.257356
236.98576,51,44.257402
152.35098,51,44.314236
258.76562,66,44.408568
71.86996,51,44.408619
-56.129143,51,44.446162
97.19734,51,44.48382
73.38665,51,44.494255
69.95344,51,44.494299
111.70227,51,44.553645
450.0996,105,44.636549
-127.017105,51,44.65018
262.82376,53,44.659128
245.59766,51,44.687749
78.61495,51,44.724456
145.10715,51,44.735773
201.08965,51,44.735817
54.504246,51,44.877585
-61.411793,51,44.893542
68.03077,51,44.902925
142.54802,51,44.929285
100.847565,85,44.956455
138.00682,51,44.974735
245.53996,51,44.974782
-113.39858,51,45.125458
190.40054,51,45.138392
183.92882,54,45.162948
-118.95447,51,45.176826
145.3139,51,45.208063
-87.55257,51,45.227757
-81.18913,51,45.227821
118.36566,114,45.273566
24.283516,51,45.368789
142.98616,51,45.381662
177.15468,51,45.406323
187.37675,51,45.447841
79.53644,51,45.465963
65.58849,51,45.466008
69.22725,51,45.511952
328.05573,76,45.5364
74.25939,51,45.608083
69.30085,51,45.622749
71.15487,51,45.646523
137.71591,51,45.687079
284.02228,51,45.707682
133.39746,51,45.774657
-101.73623,51,45.843564
327.41382,74,45.857847
-63.14418,51,45.857891
182.60664,51,45.882281
496.15237,91,45.891053
113.61886,51,45.924281
67.199326,51,45.942302
169.63268,51,46.016031
55.787292,51,46.084021
89.425446,51,46.098351
-105.62682,51,46.098394
89.05917,51,46.12461
66.81101,51,46.133844
-112.0323,51,46.182016
-209.46434,59,46.19998
